"","topic","term","beta"
"45608",8,"болеть",0.0001396892311226
"45609",9,"болеть",1.61381833631278e-308
"45610",10,"болеть",7.99831960099892e-301
"45611",1,"бомбардировать",0.000121759621292726
"45612",2,"бомбардировать",9.19257824257037e-316
"45613",3,"бомбардировать",6.8985904328212e-309
"45614",4,"бомбардировать",1.34726546914057e-305
"45615",5,"бомбардировать",3.09097274277087e-28
"45616",6,"бомбардировать",1.90214622865226e-306
"45617",7,"бомбардировать",6.52720837917748e-309
"45618",8,"бомбардировать",2.29373099220594e-290
"45619",9,"бомбардировать",6.93162341689565e-311
"45620",10,"бомбардировать",3.4089468905523e-301
"45621",1,"бомбардировка",8.76093832478456e-56
"45622",2,"бомбардировка",5.33768227581243e-56
"45623",3,"бомбардировка",6.58281920824451e-56
"45624",4,"бомбардировка",3.72007597602084e-44
"45625",5,"бомбардировка",1.27821160717461e-59
"45626",6,"бомбардировка",0.000122587526814913
"45627",7,"бомбардировка",3.72007597602084e-44
"45628",8,"бомбардировка",1.00510332169746e-55
"45629",9,"бомбардировка",7.3758331736044e-56
"45630",10,"бомбардировка",3.72007597602084e-44
"45631",1,"бонарлоу",9.88131291682493e-324
"45632",2,"бонарлоу",3.72007597602084e-44
"45633",3,"бонарлоу",0
"45634",4,"бонарлоу",7.64896128725105e-318
"45635",5,"бонарлоу",1.73577074745839e-47
"45636",6,"бонарлоу",0.000122587526814913
"45637",7,"бонарлоу",0
"45638",8,"бонарлоу",6.6722816759884e-25
"45639",9,"бонарлоу",9.62852745370541e-50
"45640",10,"бонарлоу",5.47325922462933e-320
"45641",1,"бонч",7.31510352468419e-16
"45642",2,"бонч",2.62464496596497e-312
"45643",3,"бонч",5.40056217521334e-10
"45644",4,"бонч",5.5925255443648e-289
"45645",5,"бонч",6.88640087316053e-307
"45646",6,"бонч",3.46605659330045e-295
"45647",7,"бонч",8.62792826086842e-14
"45648",8,"бонч",4.71826935140421e-279
"45649",9,"бонч",7.12572430108793e-307
"45650",10,"бонч",0.000157046127085558
"45651",1,"боп",3.72007597602084e-44
"45652",2,"боп",1.04063810520223e-55
"45653",3,"боп",1.28339087614273e-55
"45654",4,"боп",3.72007597602084e-44
"45655",5,"боп",1.51244536714737e-55
"45656",6,"боп",3.72007597602084e-44
"45657",7,"боп",3.72007597602084e-44
"45658",8,"боп",3.72007597602084e-44
"45659",9,"боп",0.00010250941686814
"45660",10,"боп",3.72007597602084e-44
"45661",1,"бор",1.83606502940487e-311
"45662",2,"бор",2.29303570346884e-41
"45663",3,"бор",3.29431952686272e-258
"45664",4,"бор",1.14846566787151e-07
"45665",5,"бор",4.14535012171027e-85
"45666",6,"бор",6.87231544268089e-310
"45667",7,"бор",2.5890964186632e-38
"45668",8,"бор",3.2706566602114e-154
"45669",9,"бор",0.000307447605551174
"45670",10,"бор",6.30750504518155e-284
"45671",1,"боров",1.45334205016663e-20
"45672",2,"боров",3.72007597602084e-44
"45673",3,"боров",5.88524880083694e-61
"45674",4,"боров",0
"45675",5,"боров",4.00510102246399e-80
"45676",6,"боров",6.00978326928179e-306
"45677",7,"боров",1.44055665945933e-267
"45678",8,"боров",2.24242965443347e-112
"45679",9,"боров",0.00010250941686814
"45680",10,"боров",0
"45681",1,"бородавка",1.14207226561371e-318
"45682",2,"бородавка",5.80482969578525e-19
"45683",3,"бородавка",9.16780363663434e-25
"45684",4,"бородавка",1.36701743183812e-308
"45685",5,"бородавка",2.37209796813445e-65
"45686",6,"бородавка",2.51504117015487e-318
"45687",7,"бородавка",4.82109257211888e-320
"45688",8,"бородавка",1.84002370300597e-308
"45689",9,"бородавка",0.000102509416868139
"45690",10,"бородавка",3.67862825004976e-313
"45691",1,"борьбк",1.26442089235316e-22
"45692",2,"борьбк",3.17596713104627e-43
"45693",3,"борьбк",3.43869093485804e-37
"45694",4,"борьбк",1.6741069063289e-63
"45695",5,"борьбк",3.72007597602084e-44
"45696",6,"борьбк",3.72007597602084e-44
"45697",7,"борьбк",3.72007597602084e-44
"45698",8,"борьбк",0.000139689378383325
"45699",9,"борьбк",3.72007597602084e-44
"45700",10,"борьбк",0
"45701",1,"босния",0
"45702",2,"босния",3.72007597602084e-44
"45703",3,"босния",3.72007597602084e-44
"45704",4,"босния",4.94065645841247e-324
"45705",5,"босния",0
"45706",6,"босния",1.04983620492882e-41
"45707",7,"босния",3.72007597602084e-44
"45708",8,"босния",0.000139689378383325
"45709",9,"босния",3.72007597602084e-44
"45710",10,"босния",4.94065645841247e-324
"45711",1,"босс",5.03438739712731e-294
"45712",2,"босс",1.14677489765957e-307
"45713",3,"босс",1.39562568420101e-06
"45714",4,"босс",1.30704437172386e-25
"45715",5,"босс",0.000213988381373698
"45716",6,"босс",1.12831989116659e-303
"45717",7,"босс",1.74004614779043e-30
"45718",8,"босс",3.1137062107084e-300
"45719",9,"босс",4.42059526904354e-305
"45720",10,"босс",1.06130680690106e-25
"45721",1,"бот",2.00762264507593e-289
"45722",2,"бот",2.28817091681814e-17
"45723",3,"бот",0.000274464287439061
"45724",4,"бот",1.29133435910561e-289
"45725",5,"бот",3.90421339211356e-22
"45726",6,"бот",2.5453842389611e-277
"45727",7,"бот",6.73551327527742e-274
"45728",8,"бот",1.00058452052801e-27
"45729",9,"бот",9.13245542208352e-13
"45730",10,"бот",1.01072977728196e-15
"45731",1,"ботинок",6.09052897154234e-29
"45732",2,"ботинок",4.37610642620851e-66
"45733",3,"ботинок",3.72007597602084e-44
"45734",4,"ботинок",5.91643702119849e-24
"45735",5,"ботинок",5.29010375465961e-32
"45736",6,"ботинок",8.0890013977394e-298
"45737",7,"ботинок",0
"45738",8,"ботинок",4.94065645841247e-324
"45739",9,"ботинок",3.72007597602084e-44
"45740",10,"ботинок",0.000157047054249793
"45741",1,"бохйе",5.01737865128676e-298
"45742",2,"бохйе",2.31993039678377e-22
"45743",3,"бохйе",9.14880960849119e-05
"45744",4,"бохйе",2.06203355143018e-294
"45745",5,"бохйе",6.8913386236223e-300
"45746",6,"бохйе",7.7433223870698e-299
"45747",7,"бохйе",7.1904010013874e-301
"45748",8,"бохйе",1.73998164978432e-294
"45749",9,"бохйе",1.07002383521897e-188
"45750",10,"бохйе",1.04056798881971e-291
"45751",1,"бочка",0.000121759621291703
"45752",2,"бочка",7.41831699792235e-05
"45753",3,"бочка",0
"45754",4,"бочка",1.09308837611057e-15
"45755",5,"бочка",1.48219693752374e-323
"45756",6,"бочка",9.83190635224081e-322
"45757",7,"бочка",8.39911597930119e-322
"45758",8,"бочка",6.50743830765668e-38
"45759",9,"бочка",4.94065645841247e-324
"45760",10,"бочка",2.76172470505218e-83
"45761",1,"бра",2.2718748829986e-24
"45762",2,"бра",1.03260117501009e-25
"45763",3,"бра",5.10235156997526e-32
"45764",4,"бра",0.000291967185019556
"45765",5,"бра",2.69097526706158e-16
"45766",6,"бра",8.22709445250913e-05
"45767",7,"бра",2.55766939801362e-294
"45768",8,"бра",4.5941038731341e-05
"45769",9,"бра",3.8344873920021e-25
"45770",10,"бра",3.95475504551157e-288
"45771",1,"браковщик",9.80594823976319e-305
"45772",2,"браковщик",4.39830709355289e-289
"45773",3,"браковщик",1.01251262372203e-26
"45774",4,"браковщик",1.32927367020799e-301
"45775",5,"браковщик",2.3683778666988e-307
"45776",6,"браковщик",5.36371334280247e-289
"45777",7,"браковщик",0.000121937780305409
"45778",8,"браковщик",5.95140125114775e-302
"45779",9,"браковщик",2.00780951767784e-33
"45780",10,"браковщик",1.00223143440651e-299
"45781",1,"братоуб",3.72007597602084e-44
"45782",2,"братоуб",1.5338192534358e-55
"45783",3,"братоуб",9.14880960849119e-05
"45784",4,"братоуб",3.72007597602084e-44
"45785",5,"братоуб",3.72007597602084e-44
"45786",6,"братоуб",3.72007597602084e-44
"45787",7,"братоуб",3.72007597602084e-44
"45788",8,"братоуб",3.72007597602084e-44
"45789",9,"братоуб",3.72007597602084e-44
"45790",10,"братоуб",0
"45791",1,"братть",1.48219693752374e-323
"45792",2,"братть",8.31798249768635e-23
"45793",3,"братть",0
"45794",4,"братть",1.24594147346735e-26
"45795",5,"братть",0
"45796",6,"братть",1.75077797804446e-40
"45797",7,"братть",0
"45798",8,"братть",4.38880750606416e-13
"45799",9,"братть",0
"45800",10,"братть",0.000157047053756378
"45801",1,"бреверн",0.000121759621292726
"45802",2,"бреверн",3.72007597602084e-44
"45803",3,"бреверн",3.72007597602084e-44
"45804",4,"бреверн",0
"45805",5,"бреверн",3.72007597602084e-44
"45806",6,"бреверн",3.72007597602084e-44
"45807",7,"бреверн",3.72007597602084e-44
"45808",8,"бреверн",3.72007597602084e-44
"45809",9,"бреверн",3.72007597602084e-44
"45810",10,"бреверн",0
"45811",1,"брезент",5.27464483500115e-320
"45812",2,"брезент",0
"45813",3,"брезент",4.94065645841247e-324
"45814",4,"брезент",1.14682589846254e-315
"45815",5,"брезент",0.000107816546534607
"45816",6,"брезент",5.05033903178922e-320
"45817",7,"брезент",6.02132624556102e-319
"45818",8,"брезент",0.000139689378382545
"45819",9,"брезент",6.56662649887601e-320
"45820",10,"брезент",2.74477928426602e-17
"45821",1,"брешковека",3.69561103089252e-319
"45822",2,"брешковека",7.41831699791556e-05
"45823",3,"брешковека",6.91691904177745e-323
"45824",4,"брешковека",5.64450869163686e-315
"45825",5,"брешковека",1.92685601878086e-322
"45826",6,"брешковека",8.6507485533846e-318
"45827",7,"брешковека",4.26872718006837e-321
"45828",8,"брешковека",8.8597788349584e-317
"45829",9,"брешковека",5.63234836259021e-322
"45830",10,"брешковека",1.07328879224564e-315
"45831",1,"брешковский",3.00065829345223e-319
"45832",2,"брешковский",0
"45833",3,"брешковский",3.45845952088873e-323
"45834",4,"брешковский",2.27711325651789e-76
"45835",5,"брешковский",2.12448227711736e-322
"45836",6,"брешковский",0.000122587526814913
"45837",7,"брешковский",9.09220694130467e-272
"45838",8,"брешковский",2.23964492782466e-316
"45839",9,"брешковский",9.10503697407916e-319
"45840",10,"брешковский",5.04374098271527e-316
"45841",1,"бри",1.09511860787171e-311
"45842",2,"бри",4.16079362957497e-281
"45843",3,"бри",2.61873226823832e-314
"45844",4,"бри",0.000145983592504218
"45845",5,"бри",1.46517089285127e-245
"45846",6,"бри",0.00012258752681536
"45847",7,"бри",1.40998473305876e-314
"45848",8,"бри",6.48131831162241e-310
"45849",9,"бри",3.68254044320503e-314
"45850",10,"бри",8.06206886016538e-213
"45851",1,"британский",1.96554088587489e-300
"45852",2,"британский",1.05288984589923e-10
"45853",3,"британский",8.6198221754723e-26
"45854",4,"британский",0.000151321385412823
"45855",5,"британский",1.50340633909795e-304
"45856",6,"британский",2.09901256335672e-08
"45857",7,"британский",4.10036191523965e-47
"45858",8,"британский",0.000693315126095629
"45859",9,"британский",1.46844676023221e-42
"45860",10,"британский",1.28051441186813e-74
"45861",1,"бро",8.291505763106e-220
"45862",2,"бро",1.74368012662444e-32
"45863",3,"бро",4.94065645841247e-324
"45864",4,"бро",0.000145983450032487
"45865",5,"бро",1.97626258336499e-323
"45866",6,"бро",6.76869934802508e-322
"45867",7,"бро",3.65608577922522e-322
"45868",8,"бро",4.23083234503235e-319
"45869",9,"бро",1.00043768084964e-10
"45870",10,"бро",6.12790536497302e-84
"45871",1,"брод",7.44436250311619e-306
"45872",2,"брод",1.15082334951746e-312
"45873",3,"брод",5.17988811279327e-310
"45874",4,"брод",3.39628914199086e-297
"45875",5,"брод",2.76521536140768e-24
"45876",6,"брод",0.000122587526814913
"45877",7,"брод",2.2785391053877e-29
"45878",8,"брод",5.90822028503813e-304
"45879",9,"брод",2.87889080371353e-309
"45880",10,"брод",1.58178792629133e-301
"45881",1,"броневой",1.20114018240914e-64
"45882",2,"броневой",7.41831699791556e-05
"45883",3,"броневой",3.72007597602084e-44
"45884",4,"броневой",7.09542152002808e-126
"45885",5,"броневой",3.72007597602084e-44
"45886",6,"броневой",3.72007597602084e-44
"45887",7,"броневой",9.60182464967546e-173
"45888",8,"броневой",0
"45889",9,"броневой",3.72007597602084e-44
"45890",10,"броневой",1.17587623710217e-321
"45891",1,"бронзовый",1.11950655833838e-316
"45892",2,"бронзовый",6.93470540502774e-320
"45893",3,"бронзовый",1.04751798231261e-319
"45894",4,"бронзовый",1.78488025479177e-310
"45895",5,"бронзовый",1.69142929194669e-317
"45896",6,"бронзовый",0.000122587526814913
"45897",7,"бронзовый",8.24897931084295e-318
"45898",8,"бронзовый",9.11404727380755e-311
"45899",9,"бронзовый",1.69625763968221e-35
"45900",10,"бронзовый",5.96104529299636e-311
"45901",1,"бросать",0
"45902",2,"бросать",9.85461570796948e-310
"45903",3,"бросать",6.62407200558362e-317
"45904",4,"бросать",3.85371203756172e-322
"45905",5,"бросать",3.72007597602084e-44
"45906",6,"бросать",3.29119809248655e-316
"45907",7,"бросать",1.56430929515e-28
"45908",8,"бросать",0.000139689378383325
"45909",9,"бросать",4.94065645841247e-324
"45910",10,"бросать",4.8823567122032e-320
"45911",1,"брошюра",6.79660911635865e-318
"45912",2,"брошюра",7.41478624524746e-05
"45913",3,"брошюра",2.61854792295861e-322
"45914",4,"брошюра",6.94809832042064e-08
"45915",5,"брошюра",3.90311860214585e-322
